1.51111	2222
1.33129	4460
1.73205	13452
1.52234	2278
1.32739	44
1.35227	3388
1.8275	2772
1.8153	726
1.75133	3284
1.35665	1310
1.03351	2198
1.00074	56
1.75161	1396
1.55556	340
1.85831	566
1.8368	1546
1.34017	108
1.54456	1042
1.04444	700
1.02295	990
1.77068	962
1.33555	486
1.82127	4644
1.01129	3444
1.02222	1796
1.84284	1786
1.80589	190
1.56678	142
1.38618	102
1.36192	18
1.86442	392
1.77054	878
1.84912	754
1.36915	1002
1.37329	948
1.83101	378
1.53382	498
1.83397	556
1.53333	1234
1.34825	1886
1.84685	34
1.73219	30
1.36137	110
1.5116	90
1.07795	28
1.05713	20
1.79065	24
1.36536	428
1.85246	190
1.37778	230
1.39009	262
1.78982	358
1.04515	410
1.05573	494
1.73262	12
1.85566	178
1.55603	198
1.7711	296
1.7901	180
1.06667	132
1.01276	82
1.34458	186
1.86825	14
1.39894	18
1.88601	22
1.87076	82
1.89541	4
1.89242	6
1.8123	122
1.75218	170
1.52332	24
1.84765	2
1.40335	2
1.9014	6
1.87393	26
1.87985	44
1.39434	92
1.03494	146
1.10017	2
1.81026	2
1.06736	48
1.7718	20
1.80903	32
1.82858	2
1.0378	2
1.84069	44
1.82831	6
1.54552	34
1.37939	4
1.58901	4
1.80917	30
1.57778	14
1.81897	18
1.41107	18
1.87735	10
1.56773	10
1.38261	26
1.02512	4
1.36644	2
1.07932	4
1.77277	2
1.08957	4
1.79148	2
1.82547	4
1.40704	6
1.57825	8
1.86243	2
1.88967	4
1.34127	2
1.00296	2
1.73333	2
1.50012	2
1.08889	4
1.04728	6
1.80958	2
1.34513	2
