1.73205	1408
1.83397	4
1.64489	2
1.77068	14
1.02295	148
1.34458	10
1.41229	4
1.45873	2
1.88418	4
1.57778	6
1.38261	48
1.04137	6
1.84765	10
1.95391	4
1.82588	2
1.77402	10
1.48922	2
1.09161	14
1.11178	8
1.98774	4
1.65835	28
1.50374	28
1.94225	26
1.56773	12
1.41107	4
1.87735	12
1.91072	2
1.9453	4
1.22283	2
1.09837	6
1.08957	8
1.91111	6
1.91692	6
1.40914	4
1.42794	4
1.58994	2
1.82831	6
1.89906	6
1.07932	8
1.86944	2
1.42413	2
1.60046	4
1.81121	4
1.84284	8
1.35665	14
1.02872	20
1.8415	8
1.04444	6
1.37652	2
1.79148	4
1.43208	4
1.5116	2
1.05993	16
1.55031	8
1.57872	8
1.13681	4
1.62405	8
1.89072	4
1.20062	4
1.14374	2
1.7818	2
1.92566	2
1.92347	6
1.33129	52
1.84806	8
1.7718	288
1.06736	294
1.46582	2
1.87985	6
1.87393	10
1.82912	8
1.11111	4
1.05573	12
1.04515	6
1.78982	4
1.01276	36
1.83639	2
1.00958	4
1.22464	4
1.89437	2
1.90244	2
1.1878	2
1.96349	2
1.62951	2
1.51649	4
1.66844	4
1.02728	8
1.50012	12
1.92796	12
1.40844	10
1.8368	6
1.64625	16
1.92039	10
1.48291	14
1.50522	2
1.99419	2
1.97128	6
1.63888	6
1.57965	4
1.85765	8
1.62222	4
1.41753	8
1.03494	130
1.90023	4
1.36644	2
1.92924	8
1.44136	10
1.90684	4
1.96425	6
1.00689	4
1.49534	2
1.7901	4
1.06667	6
1.78443	4
1.70417	2
1.24444	2
1.71716	2
1.48091	4
1.15748	2
1.60385	4
1.965	4
1.54024	2
1.65567	2
1.81203	2
1.61123	8
1.42066	24
1.397	12
1.85486	14
1.01129	42
1.41019	4
1.52234	6
1.8153	2
1.35227	4
1.75133	2
1.8275	2
1.82127	6
1.02222	2
1.56678	4
1.38618	8
1.36192	18
1.36915	2
1.38778	4
1.05081	8
1.75556	12
1.82993	4
1.08206	6
1.33555	2
1.93576	6
1.79808	4
1.61153	2
1.52656	2
1.81775	14
1.85406	8
1.18029	10
1.16131	12
1.92463	8
1.85831	6
1.36137	2
1.51111	2
1.75218	6
1.39009	12
1.21126	10
1.90917	16
1.10576	12
1.95707	2
1.06829	2
1.95997	2
1.55889	8
1.45195	4
1.94289	2
1.02053	4
