1.90594	6
1.44888	6
1.60185	6
1.41544	4
1.55603	24
1.86283	2
1.73205	648
1.93996	2
1.25924	8
1.86997	2
1.29405	4
1.08889	4
1.66578	10
1.54104	6
1.25492	4
1.44342	2
1.55746	2
1.78485	6
1.19588	4
1.85831	100
1.55254	2
1.46414	4
1.73504	4
1.43622	4
1.02005	10
1.42066	14
1.59691	2
1.04515	4
1.78982	4
1.75218	2
1.51893	10
1.01276	8
1.85486	14
1.397	12
1.55556	4
1.95404	6
1.36536	8
1.7711	2
1.82547	8
1.66726	6
1.50128	4
1.60847	4
1.79148	4
1.79725	8
1.65567	6
1.22283	6
1.15748	8
1.99122	2
1.09837	4
1.78443	8
1.22101	4
1.48391	8
1.9453	6
1.34458	2
1.22343	6
1.39009	22
1.85566	20
1.68053	4
1.80041	4
1.58371	4
1.94289	14
1.43518	2
1.64444	2
1.40704	4
1.13333	4
1.0729	24
1.84872	2
1.39328	2
1.94987	6
1.14201	2
1.52088	6
1.59645	2
1.70098	4
1.81475	4
1.97315	6
1.13725	8
1.50702	126
1.73333	4
1.98774	24
1.57621	28
1.65835	4
1.86044	4
1.73718	30
1.94835	2
1.01568	24
1.82831	4
1.07932	8
1.04018	4
1.55413	2
1.77277	10
1.97027	4
1.08957	4
1.51062	2
1.06133	2
1.58947	6
1.40387	10
1.8623	4
1.41177	2
1.47339	2
1.91305	4
1.95896	4
1.98152	2
1.46582	6
1.62405	12
1.63345	4
1.41474	2
1.84806	4
1.71111	2
1.48889	86
1.059	4
1.43346	4
1.99703	2
1.98027	2
1.269	4
1.21533	4
1.10017	12
1.93487	2
1.43811	2
1.61215	10
1.84605	4
1.67465	2
1.03494	2
1.94225	2
1.50374	2
1.8104	2
1.26041	4
1.22947	4
1.87669	2
1.11577	8
1.95518	6
1.66637	2
1.29061	4
1.5983	4
1.07864	2
1.23308	4
1.84042	8
1.20185	6
1.85592	2
1.76383	2
1.96312	4
1.21493	8
1.1965	4
1.25688	2
1.52817	4
1.04798	4
1.8763	2
1.87076	4
1.39434	2
1.84685	4
1.17589	2
1.54552	2
1.37401	4
1.75556	2
1.63767	2
1.25097	2
1.59459	2
1.71889	4
1.55936	2
1.91692	2
1.91111	2
1.40914	2
1.31337	4
1.98712	2
1.582	4
1.67081	4
1.61795	2
1.93678	2
1.71673	2
1.44905	2
1.3621	2
1.20636	4
1.90023	2
1.31036	6
1.75935	2
1.6883	4
1.60739	4
1.59366	2
1.99605	4
1.55889	4
1.64219	2
1.46279	4
1.1392	4
1.90555	6
1.79753	2
1.04775	14
1.53976	4
1.47473	4
1.20062	4
1.90801	4
1.28946	4
1.53301	2
1.65164	2
1.9254	2
1.29119	2
1.29805	2
1.06272	2
1.91923	2
1.03016	4
1.24544	4
1.86667	4
1.80137	2
1.9164	4
1.91949	2
1.48524	4
1.27192	2
1.73376	4
1.9014	4
1.88967	2
1.4702	122
1.07772	62
1.62222	2
1.52332	4
1.52946	2
1.61536	4
1.16809	2
1.69764	2
1.76817	2
1.18029	2
1.20144	4
1.62951	2
1.62268	4
1.32907	2
1.9577	4
1.42569	4
1.53816	2
1.68142	2
1.74625	2
1.72577	4
1.05713	4
1.24979	4
1.06551	2
1.37509	6
1.6336	2
1.81121	4
1.54264	2
1.02872	22
1.11178	6
1.54216	2
1.965	4
1.84765	4
1.88575	2
1.11311	4
1.24504	2
1.73518	4
1.25157	4
1.77402	4
1.13594	108
1.81394	104
1.78734	2
1.86362	6
1.0848	2
1.2812	12
1.89072	10
1.24682	2
1.30696	12
1.98301	2
1.54536	2
1.23188	6
1.52364	4
1.91176	4
1.76677	2
1.47623	2
1.93269	2
1.02295	4
1.58527	4
1.92296	2
1.09161	4
1.43036	2
1.42517	4
1.50915	2
1.89437	2
1.4869	2
1.72233	2
1.57965	20
1.72748	18
