1.73205	2950
1.8275	60
1.8153	120
1.52234	124
1.77054	52
1.33129	190
1.38261	284
1.39894	56
1.53526	6
1.75133	62
1.88601	46
1.36644	10
1.87393	96
1.02222	44
1.01129	202
1.87985	68
1.03494	122
1.7901	46
1.51111	42
1.39434	76
1.54552	66
1.84685	44
1.87076	56
1.82588	6
1.55603	88
1.85566	62
1.39009	82
1.0378	64
1.82858	26
1.62222	12
1.41753	34
1.06944	42
1.81026	24
1.92078	16
1.45314	30
1.84912	50
1.91692	68
1.40914	28
1.53382	128
1.77068	64
1.75415	50
1.04444	54
1.02295	194
1.39912	14
1.00099	18
1.05713	62
1.43208	24
1.02512	82
1.85765	20
1.80917	36
1.75302	44
1.10017	44
1.83101	122
1.78982	50
1.05573	86
1.04515	98
1.75218	74
1.01276	98
1.57778	50
1.37329	70
1.85831	220
1.62268	12
1.44136	42
1.87669	18
1.12239	24
1.08206	22
1.05081	36
1.79065	38
1.86283	34
1.91111	76
1.39328	10
1.90762	30
1.88418	168
1.42014	44
1.07932	42
1.77277	26
1.01568	30
1.34825	168
1.82831	28
1.07795	64
1.08957	34
1.13333	20
1.0729	82
1.91305	32
1.84872	22
1.46582	32
1.53333	36
1.03351	462
1.75161	406
1.8415	26
1.56773	44
1.41107	50
1.87735	40
1.60046	40
1.42413	46
1.86944	54
1.37652	30
1.83397	74
1.34458	54
1.54456	64
1.36915	86
1.92694	8
1.43053	10
1.57965	22
1.45772	30
1.89515	22
1.41544	40
1.55746	50
1.89242	32
1.82127	330
1.89906	14
1.57825	90
1.61123	34
1.42066	46
1.85486	32
1.58901	46
1.40335	54
1.37939	50
1.84765	36
1.35883	28
1.86243	96
1.40704	100
1.82547	28
1.86825	32
1.8368	88
1.92771	16
1.46986	18
1.61398	12
1.35665	108
1.42794	132
1.58994	126
1.84284	52
1.41474	80
1.00074	34
1.93257	24
1.84806	12
1.7711	24
1.75556	34
1.90023	16
1.92924	20
1.91408	20
1.86706	6
1.87893	24
1.56962	24
1.40387	54
1.56678	60
1.38618	72
1.84069	68
1.89541	84
1.36192	94
1.397	42
1.9014	52
1.88967	34
1.8623	16
1.43811	14
1.63345	24
1.65567	6
1.86918	4
1.38778	10
1.64444	16
1.43518	32
1.22283	4
1.91072	4
1.09837	8
1.78443	2
1.15748	2
1.9453	2
1.64625	18
1.48291	16
1.92039	12
1.06667	36
1.8123	8
1.5116	6
1.37778	84
1.85246	54
1.60185	38
1.85273	8
1.80589	10
1.36137	10
1.10151	256
1.79258	222
1.84752	20
1.00296	12
1.9164	8
1.46262	10
1.95088	14
1.62405	28
1.90594	26
1.44888	34
1.5918	14
1.04728	60
1.80958	24
1.35227	122
1.55556	40
1.36536	124
1.08889	16
1.4	36
1.6	10
1.33352	2
1.82005	2
1.66711	2
1.10822	6
1.07772	2
1.16683	6
1.1042	4
1.55984	6
1.33555	8
1.04208	4
1.50374	24
1.94225	26
1.65835	24
1.00689	16
1.41229	14
1.45873	16
1.64489	14
1.90684	10
1.57245	10
1.05993	56
1.86442	64
1.11111	8
1.51062	2
1.93576	18
1.92296	16
1.90555	32
1.42517	24
1.44496	18
1.89124	24
1.37401	8
1.99146	2
1.48889	22
1.88653	2
1.1562	4
1.85086	2
1.61215	12
1.51633	2
1.07978	4
1.5809	2
1.42569	2
1.33851	4
1.49534	14
1.71111	4
1.92796	6
1.97915	2
1.02488	4
1.50012	8
1.94949	6
1.49088	12
1.62633	8
1.86468	6
1.63617	10
1.48673	12
1.85233	8
1.93487	10
1.16809	18
1.1392	6
1.60739	2
1.88575	6
1.53204	8
1.41124	6
1.98675	2
1.11709	2
1.46936	4
1.56458	2
1.97253	2
1.51893	6
1.52332	8
1.95404	10
1.43622	10
1.63435	4
1.46211	8
1.89854	4
1.39204	2
1.93844	8
1.52817	18
1.83639	8
1.41892	2
1.55349	4
1.94251	14
1.60416	8
1.47422	12
1.89033	10
1.06736	164
1.3776	2
1.7718	148
1.03375	4
1.1459	6
1.88614	8
1.79148	14
1.80903	12
1.582	12
1.34017	4
1.79561	6
1.12634	6
1.96425	12
1.06412	24
1.14461	20
1.84966	14
1.83236	4
1.61673	10
1.44752	2
1.60293	4
1.86759	16
1.49187	8
1.09702	6
1.4769	4
1.81897	12
1.8668	12
1.43656	22
1.11377	16
1.79395	14
1.91524	2
1.12371	18
1.02005	18
1.81244	12
1.94403	2
1.20247	4
1.0548	2
1.17442	2
1.86839	6
1.15556	6
1.08616	18
1.44854	4
1.4638	4
1.05853	4
1.52526	16
1.02728	4
1.986	2
1.62951	6
1.70098	2
1.51438	2
1.9218	4
1.44684	2
1.02053	4
1.45195	2
1.40528	2
1.95997	2
1.51649	2
1.92347	2
1.17063	16
1.83586	12
1.17841	8
1.06967	4
1.77944	2
1.90607	4
1.44649	12
1.00173	20
1.94454	10
1.55031	14
1.38368	14
1.9245	4
1.95745	14
1.47891	10
1.92155	18
1.09499	20
1.01835	4
1.35337	2
1.59459	10
1.11178	8
1.81121	6
1.82993	8
1.09161	4
1.52137	2
1.43346	10
1.98027	8
1.36843	8
1.36752	2
1.9115	10
1.00468	16
1.97128	4
1.51193	4
1.63888	4
1.90244	4
1.00958	2
1.059	12
1.04775	8
1.54536	4
1.82912	12
1.61153	2
1.06319	2
1.52656	2
1.96563	2
1.54744	6
1.13594	66
1.81394	58
1.99703	4
1.75724	6
1.83303	2
1.46784	2
1.96613	2
1.0215	2
1.93767	2
1.4269	6
1.03947	6
1.94835	2
1.8104	2
1.79753	2
1.10576	2
1.92655	2
1.76397	2
1.13551	2
1.68053	8
1.52088	6
1.94987	4
1.13399	2
1.55889	6
1.97965	4
1.715	8
1.16131	6
1.85406	4
1.18029	4
1.45568	6
1.86997	12
1.4326	8
1.52866	4
1.97853	4
1.89828	4
1.66103	4
1.49386	2
1.68933	2
1.65656	6
1.21126	2
1.47941	4
1.79808	2
1.32739	2
1.3621	2
1.81775	4
1.04018	2
1.81203	2
1.01178	2
1.51747	6
1.69064	6
1.47924	2
1.53494	2
1.94378	2
1.67376	4
1.44547	2
1.97553	2
1.40844	2
1.66844	2
1.87235	10
1.19029	6
1.92501	6
1.13028	2
1.89072	6
1.20062	4
1.92566	2
1.14374	2
1.15235	2
