1.73205	7866
1.55556	304
1.36536	538
1.75133	970
1.02222	586
1.36915	886
1.83397	584
1.34458	232
1.77068	434
1.78982	306
1.02295	652
1.04444	346
1.04515	458
1.05573	454
1.7711	316
1.01129	1400
1.54456	858
1.39009	414
1.34825	1226
1.8275	1014
1.8153	560
1.35227	1262
1.88601	100
1.80917	110
1.38618	302
1.86825	68
1.05713	132
1.07795	154
1.79065	100
1.75302	70
1.7901	184
1.06667	128
1.03494	268
1.53333	538
1.85566	316
1.55603	342
1.39434	212
1.87076	160
1.82127	1862
1.03351	1548
1.75161	1206
1.77054	360
1.84912	556
1.83101	476
1.37329	732
1.56678	322
1.84284	732
1.52234	1002
1.86442	344
1.85831	682
1.80589	48
1.33129	1502
1.51111	558
1.35665	684
1.80903	84
1.06736	214
1.7718	136
1.33555	154
1.8368	664
1.38261	218
1.87735	68
1.40704	144
1.57825	126
1.86243	108
1.41107	90
1.02512	76
1.53382	564
1.01276	164
1.36137	60
1.34017	42
1.57778	108
1.54552	114
1.84685	110
1.34127	2
1.00296	4
1.52332	30
1.37778	348
1.36192	144
1.75218	244
1.89242	30
1.41544	36
1.87985	130
1.36644	12
1.5116	32
1.80958	50
1.08889	38
1.04728	40
1.00074	18
1.85246	248
1.8123	80
1.84069	144
1.58901	80
1.84765	44
1.37939	50
1.60046	12
1.37652	6
1.86944	6
1.91408	14
1.43656	6
1.40335	62
1.56773	80
1.86283	18
1.39894	72
1.87393	108
1.10017	22
1.82858	12
1.06944	14
1.81026	18
1.0378	6
1.42066	10
1.61123	14
1.397	2
1.4	44
1.6	18
1.82547	24
1.42413	14
1.43208	10
1.57965	12
1.85765	4
1.89906	14
1.44136	4
1.8415	22
1.82993	2
1.62268	4
1.40387	30
1.88967	32
1.9014	52
1.35883	14
1.89541	32
1.91692	14
1.91111	8
1.32739	20
1.55746	16
1.82831	30
1.07932	38
1.08957	50
1.79148	22
1.77277	18
1.82588	2
1.05081	2
1.12239	2
1.81897	20
1.73219	4
1.01568	8
1.82912	8
1.05993	6
1.11111	6
1.87893	2
1.85486	2
1.61215	4
1.44496	6
1.42517	4
1.90555	4
1.88418	22
1.42014	12
1.73262	6
1.83303	2
1.42794	14
1.75415	6
1.53526	6
1.11178	2
1.77402	2
1.81121	2
1.73433	2
1.71371	2
1.73333	2
1.54744	4
1.58994	6
1.51307	2
1.89124	4
1.84872	4
1.13333	2
1.93576	4
1.89515	4
1.582	2
1.45772	2
1.90762	2
1.90023	2
1.92924	2
1.64444	2
1.37185	2
1.10151	4
1.79258	4
