1.68889	4
1.4702	28
1.36137	4
1.9245	2
1.45059	2
1.67789	2
1.93614	2
1.06667	4
1.0416	2
1.40493	4
1.63858	2
1.99146	2
1.79148	2
1.73376	2
1.54967	2
1.91524	2
1.25924	10
1.22343	12
1.84605	6
1.88575	2
1.82615	2
1.56363	2
1.174	4
1.53494	2
1.54935	2
1.49386	4
1.89984	2
1.45517	2
1.76761	2
1.11355	26
1.90788	6
1.2	2
